,Title,Artist
3307,Backseat,New Boyz Featuring The Cataracs & Dev
3308,Born This Way,Lady Gaga
3309,Never Gonna Leave This Bed,Maroon 5
3310,Best Thing I Never Had,Beyonce
3311,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes
3312,She Ain't You,Chris Brown
3313,Best Love Song,T-Pain Featuring Chris Brown
3314,Say Hello To Good,e'
3315,Smile,Avril Lavigne
3316,I Wanna Go,Britney Spears
3317,How To Love,Lil Wayne
3318,(It) Feels So Good,Steven Tyler
3319,Pretty Girls,Iyaz Featuring Travie McCoy
3320,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
3321,Last Friday Night (T.G.I.F.),Katy Perry
3322,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
3323,The Edge Of Glory,Lady Gaga
3324,Rolling In The Deep,Adele
3325,Super Bass,Nicki Minaj
3326,Good Life,OneRepublic
3327,Tonight Tonight,Hot Chelle Rae
3328,I Wanna Go,Britney Spears
3329,The Show Goes On,Lupe Fiasco
3330,Don't Wanna Go Home,Jason Derulo
3331,Just Can't Get Enough,The Black Eyed Peas
3332,E.T.,Katy Perry Featuring Kanye West
3333,How To Love,Lil Wayne
3334,If I Die Young,The Band Perry
3335,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
3336,Best Thing I Never Had,Beyonce
3337,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha
3338,Lighters,Bad Meets Evil Featuring Bruno Mars
3339,Right There,Nicole Scherzinger Featuring 50 Cent
3340,California King Bed,Rihanna
3341,She Ain't You,Chris Brown
3342,I'm Into You,Jennifer Lopez Featuring Lil Wayne
3343,You Make Me Feel...,Cobra Starship Featuring Sabi
3344,Smile,Avril Lavigne
3345,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
3346,Hello,Martin Solveig & Dragonette
3347,Don't Stop The Party,The Black Eyed Peas
3348,Pretty Girls,Iyaz Featuring Travie McCoy
3349,Every Teardrop Is A Waterfall,Coldplay
3350,Never Gonna Leave This Bed,Maroon 5
3351,Stereo Hearts,Gym Class Heroes Featuring Adam Levine
3352,Rain Over Me,Pitbull Featuring Marc Anthony
3353,Pumped Up Kicks,Foster The People
3354,Take Over Control,Afrojack Featuring Eva Simons
3355,Keep Your Head Up,Andy Grammer
3356,Who Says,Selena Gomez & The Scene
3357,Best Love Song,T-Pain Featuring Chris Brown
3358,The Story Of Us,Taylor Swift
3359,Roll Up,Wiz Khalifa
3360,Last Friday Night (T.G.I.F.),Katy Perry
3361,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
3362,I Wanna Go,Britney Spears
3363,Super Bass,Nicki Minaj
3364,Tonight Tonight,Hot Chelle Rae
3365,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
3366,Good Life,OneRepublic
3367,Lighters,Bad Meets Evil Featuring Bruno Mars
3368,How To Love,Lil Wayne
3369,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
3370,The Edge Of Glory,Lady Gaga
3371,If I Die Young,The Band Perry
3372,Rolling In The Deep,Adele
3373,Pumped Up Kicks,Foster The People
3374,You Make Me Feel...,Cobra Starship Featuring Sabi
3375,Cheers (Drink To That),Rihanna
3376,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
3377,Stereo Hearts,Gym Class Heroes Featuring Adam Levine
3378,She Ain't You,Chris Brown
3379,Rain Over Me,Pitbull Featuring Marc Anthony
3380,Best Thing I Never Had,Beyonce
3381,I'm Into You,Jennifer Lopez Featuring Lil Wayne
3382,Pretty Girls,Iyaz Featuring Travie McCoy
3383,Don't Stop The Party,The Black Eyed Peas
3384,You And I,Lady Gaga
3385,Every Teardrop Is A Waterfall,Coldplay
3386,Hello,Martin Solveig & Dragonette
3387,Keep Your Head Up,Andy Grammer
3388,Motivation,Kelly Rowland Featuring Lil Wayne
3389,Nothing,The Script
3390,Take Over Control,Afrojack Featuring Eva Simons
3391,In The Dark,Dev
3392,Mr. Saxobeat,Alexandra Stan
3393,Someone Like You,Adele
3394,Don't Wanna Go Home,Jason Derulo
3395,Faster,Matt Nathanson
3396,Smile,Avril Lavigne
3397,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa
3398,On My Mind,Cody Simpson
3399,Better With The Lights Off,New Boyz Featuring Chris Brown
3400,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
3401,Lighters,Bad Meets Evil Featuring Bruno Mars
3402,I Wanna Go,Britney Spears
3403,Last Friday Night (T.G.I.F.),Katy Perry
3404,Super Bass,Nicki Minaj
3405,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
3406,Pumped Up Kicks,Foster The People
3407,Stereo Hearts,Gym Class Heroes Featuring Adam Levine
3408,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer"
3409,You Make Me Feel...,Cobra Starship Featuring Sabi
3410,Cheers (Drink To That),Rihanna
3411,Good Life,OneRepublic
3412,Someone Like You,Adele
3413,You And I,Lady Gaga
3414,Tonight Tonight,Hot Chelle Rae
3415,In The Dark,Dev
3416,How To Love,Lil Wayne
3417,Pretty Girls,Iyaz Featuring Travie McCoy
3418,Without You,David Guetta Featuring Usher
3419,It Girl,Jason Derulo
3420,Nothing,The Script
3421,If I Die Young,The Band Perry
3422,The Edge Of Glory,Lady Gaga
3423,Mr. Saxobeat,Alexandra Stan
3424,Motivation,Kelly Rowland Featuring Lil Wayne
3425,Take Over Control,Afrojack Featuring Eva Simons
3426,Keep Your Head Up,Andy Grammer
3427,Mr. Know It All,Kelly Clarkson
3428,Sexy And I Know It,LMFAO
3429,Better With The Lights Off,New Boyz Featuring Chris Brown
3430,This City,Patrick Stump Featuring Lupe Fiasco
3431,Faster,Matt Nathanson
3432,Love You Like A Love Song,Selena Gomez & The Scene
3433,Skyscraper,Demi Lovato
3434,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
3435,No Sleep,Wiz Khalifa
3436,Save The World,Swedish House Mafia
3437,Not Over You,Gavin DeGraw
3438,Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne
3439,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj
3440,Without You,David Guetta Featuring Usher
3441,Stereo Hearts,Gym Class Heroes Featuring Adam Levine
3442,We Found Love,Rihanna Featuring Calvin Harris
3443,Someone Like You,Adele
3444,Sexy And I Know It,LMFAO
3445,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
3446,You Make Me Feel...,Cobra Starship Featuring Sabi
3447,The One That Got Away,Katy Perry
3448,It Will Rain,Bruno Mars
3449,In The Dark,Dev
3450,Good Feeling,Flo Rida
3451,Pumped Up Kicks,Foster The People
3452,It Girl,Jason Derulo
3453,Mr. Know It All,Kelly Clarkson
3454,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
3455,Fly,Nicki Minaj Featuring Rihanna
3456,Love You Like A Love Song,Selena Gomez & The Scene
3457,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen
3458,Not Over You,Gavin DeGraw
3459,You And I,Lady Gaga
3460,Just A Kiss,Lady Antebellum
3461,Headlines,Drake
3462,Domino,Jessie J
3463,Marry The Night,Lady Gaga
3464,I Like It Like That,Hot Chelle Rae Featuring New Boyz
3465,Blackout,Breathe Carolina
3466,Criminal,Britney Spears
3467,Mr. Saxobeat,Alexandra Stan
3468,Heartbeat,The Fray
3469,You Da One,Rihanna
3470,Work Out,J. Cole
3471,When We Stand Together,Nickelback
3472,Tonight Is The Night,Outasight
3473,Ni**as in Paris,Jay Z Kanye West
3474,Wish You Were Here,Avril Lavigne
3475,International Love,Pitbull Featuring Chris Brown
3476,Keep Your Head Up,Andy Grammer
3477,Countdown,Beyonce
3478,Papi,Jennifer Lopez
3479,Don't Hold Your Breath,Nicole Scherzinger
3480,Replay,Iyaz
3481,TiK ToK,Ke$ha
3482,Fireflies,Owl City
3483,Bad Romance,Lady Gaga
3484,Whatcha Say,Jason Derulo
3485,3,Britney Spears
3486,Sexy Chick,David Guetta Featuring Akon
3487,Empire State Of Mind,Jay-Z + Alicia Keys
3488,Already Gone,Kelly Clarkson
3489,Down,Jay Sean Featuring Lil Wayne
3490,Paparazzi,Lady Gaga
3491,Sweet Dreams,Beyonce
3492,Fifteen,Taylor Swift
3493,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
3494,Evacuate The Dancefloor,Cascada
3495,Party In The U.S.A.,Miley Cyrus
3496,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift
3497,Use Somebody,Kings Of Leon
3498,Meet Me Halfway,The Black Eyed Peas
3499,According To You,Orianthi
3500,Hard,Rihanna Featuring Jeezy
3501,Fallin' For You,Colbie Caillat
3502,If You Only Knew,Shinedown
3503,One Less Lonely Girl,Justin Bieber
3504,Give It Up To Me,Shakira Featuring Lil Wayne
3505,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
3506,Live Like We're Dying,Kris Allen
3507,Never Gonna Be Alone,Nickelback
3508,Telephone,Lady Gaga Featuring Beyonce
3509,Heaven Can Wait,WE the Kings
3510,Life After You,Daughtry
3511,Run This Town,"Jay-Z, Rihanna & Kanye West"
3512,Carry Out,Timbaland Featuring Justin Timberlake
3513,Rain,Creed
3514,Whataya Want From Me,Adam Lambert
3515,Breakeven,The Script
3516,All The Right Moves,OneRepublic
3517,In My Head,Jason Derulo
3518,Smile,Uncle Kracker
3519,Hot Mess,Cobra Starship
3520,TiK ToK,Ke$ha
3521,Bad Romance,Lady Gaga
3522,Replay,Iyaz
3523,Sexy Chick,David Guetta Featuring Akon
3524,Empire State Of Mind,Jay-Z + Alicia Keys
3525,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
3526,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift
3527,Fireflies,Owl City
3528,According To You,Orianthi
3529,Whatcha Say,Jason Derulo
3530,Hard,Rihanna Featuring Jeezy
3531,Fifteen,Taylor Swift
3532,Down,Jay Sean Featuring Lil Wayne
3533,Imma Be,The Black Eyed Peas
3534,Telephone,Lady Gaga Featuring Beyonce
3535,3,Britney Spears
3536,Already Gone,Kelly Clarkson
3537,Evacuate The Dancefloor,Cascada
3538,Carry Out,Timbaland Featuring Justin Timberlake
3539,Sweet Dreams,Beyonce
3540,Live Like We're Dying,Kris Allen
3541,In My Head,Jason Derulo
3542,If You Only Knew,Shinedown
3543,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
3544,Life After You,Daughtry
3545,Whataya Want From Me,Adam Lambert
3546,Meet Me Halfway,The Black Eyed Peas
3547,Breakeven,The Script
3548,One Less Lonely Girl,Justin Bieber
3549,All The Right Moves,OneRepublic
3550,Heaven Can Wait,WE the Kings
3551,Shut It Down,Pitbull Featuring Akon
3552,BedRock,Young Money Featuring Lloyd
3553,Smile,Uncle Kracker
3554,Never Gonna Be Alone,Nickelback
3555,How Low,Ludacris
3556,Need You Now,Lady Antebellum
3557,Heartbreak Warfare,John Mayer
3558,Tie Me Down,New Boyz Featuring Ray J
3559,Rain,Creed
3560,TiK ToK,Ke$ha
3561,Bad Romance,Lady Gaga
3562,Sexy Chick,David Guetta Featuring Akon
3563,According To You,Orianthi
3564,Telephone,Lady Gaga Featuring Beyonce
3565,Imma Be,The Black Eyed Peas
3566,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift
3567,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
3568,BedRock,Young Money Featuring Lloyd
3569,In My Head,Jason Derulo
3570,Replay,Iyaz
3571,Carry Out,Timbaland Featuring Justin Timberlake
3572,Need You Now,Lady Antebellum
3573,Live Like We're Dying,Kris Allen
3574,Blah Blah Blah,Ke$ha Featuring 3OH!3
3575,Breakeven,The Script
3576,Whatcha Say,Jason Derulo
3577,Whataya Want From Me,Adam Lambert
3578,Ba,'
3579,Empire State Of Mind,Jay-Z + Alicia Keys
3580,All The Right Moves,OneRepublic
3581,Life After You,Daughtry
3582,"Hey, Soul Sister",Train
3583,Tie Me Down,New Boyz Featuring Ray J
3584,How Low,Ludacris
3585,Hard,Rihanna Featuring Jeezy
3586,Today Was A Fairytale,Taylor Swift
3587,Naturally,Selena Gomez & The Scene
3588,Heartbreak Warfare,John Mayer
3589,Smile,Uncle Kracker
3590,Say Aah,Trey Songz Featuring Fabolous
3591,Rude Boy,Rihanna
3592,Shut It Down,Pitbull Featuring Akon
3593,Break Your Heart,Taio Cruz Featuring Ludacris
3594,If You Only Knew,Shinedown
3595,Vanilla Twilight,Owl City
3596,Halfway Gone,Lifehouse
3597,Someday,Rob Thomas
3598,Solo,Iyaz
3599,Nothin' On You,B.o.B Featuring Bruno Mars
3600,Telephone,Lady Gaga Featuring Beyonce
3601,Imma Be,The Black Eyed Peas
3602,Need You Now,Lady Antebellum
3603,TiK ToK,Ke$ha
3604,In My Head,Jason Derulo
3605,BedRock,Young Money Featuring Lloyd
3606,According To You,Orianthi
3607,Bad Romance,Lady Gaga
3608,Carry Out,Timbaland Featuring Justin Timberlake
3609,Rude Boy,Rihanna
3610,"Hey, Soul Sister",Train
3611,Breakeven,The Script
3612,Live Like We're Dying,Kris Allen
3613,Whataya Want From Me,Adam Lambert
3614,Blah Blah Blah,Ke$ha Featuring 3OH!3
3615,Nothin' On You,B.o.B Featuring Bruno Mars
3616,All The Right Moves,OneRepublic
3617,Sexy Chick,David Guetta Featuring Akon
3618,Ba,'
3619,Break Your Heart,Taio Cruz Featuring Ludacris
3620,Life After You,Daughtry
3621,Say Aah,Trey Songz Featuring Fabolous
3622,Today Was A Fairytale,Taylor Swift
3623,Tie Me Down,New Boyz Featuring Ray J
3624,How Low,Ludacris
3625,Naturally,Selena Gomez & The Scene
3626,Heartbreak Warfare,John Mayer
3627,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon
3628,Solo,Iyaz
3629,Someday,Rob Thomas
3630,Halfway Gone,Lifehouse
3631,Bulletproof,La Roux
3632,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
3633,Smile,Uncle Kracker
3634,One Day,Matisyahu
3635,I'm Awesome,Spose
3636,Young Forever,Jay-Z + Mr. Hudson
3637,If We Ever Meet Again,Timbaland Featuring Katy Perry
3638,Eenie Meenie,Sean Kingston & Justin Bieber
3639,All I Ever Wanted,Kelly Clarkson
3640,In My Head,Jason Derulo
3641,Rude Boy,Rihanna
3642,Need You Now,Lady Antebellum
3643,Telephone,Lady Gaga Featuring Beyonce
3644,"Hey, Soul Sister",Train
3645,Nothin' On You,B.o.B Featuring Bruno Mars
3646,Break Your Heart,Taio Cruz Featuring Ludacris
3647,Breakeven,The Script
3648,Carry Out,Timbaland Featuring Justin Timberlake
3649,Imma Be,The Black Eyed Peas
3650,TiK ToK,Ke$ha
3651,All The Right Moves,OneRepublic
3652,Your Love Is My Drug,Ke$ha
3653,Whataya Want From Me,Adam Lambert
3654,Bad Romance,Lady Gaga
3655,Naturally,Selena Gomez & The Scene
3656,Say Aah,Trey Songz Featuring Fabolous
3657,BedRock,Young Money Featuring Lloyd
3658,According To You,Orianthi
3659,Sexy Chick,David Guetta Featuring Akon
3660,Alejandro,Lady Gaga
3661,Solo,Iyaz
3662,Not Myself Tonight,Christina Aguilera
3663,Heartbreak Warfare,John Mayer
3664,Eenie Meenie,Sean Kingston & Justin Bieber
3665,OMG,Usher Featuring will.i.am
3666,Young Forever,Jay-Z + Mr. Hudson
3667,Halfway Gone,Lifehouse
3668,Bulletproof,La Roux
3669,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
3670,Today Was A Fairytale,Taylor Swift
3671,Billionaire,Travie McCoy Featuring Bruno Mars
3672,If We Ever Meet Again,Timbaland Featuring Katy Perry
3673,Ba,'
3674,This Afternoon,Nickelback
3675,Someday,Rob Thomas
3676,I'm Awesome,Spose
3677,Haven't Met You Yet,Michael Buble
3678,All I Ever Wanted,Kelly Clarkson
3679,Impossible,Shontelle
3680,Break Your Heart,Taio Cruz Featuring Ludacris
3681,Nothin' On You,B.o.B Featuring Bruno Mars
3682,Your Love Is My Drug,Ke$ha
3683,OMG,Usher Featuring will.i.am
3684,"Hey, Soul Sister",Train
3685,Rude Boy,Rihanna
3686,Alejandro,Lady Gaga
3687,In My Head,Jason Derulo
3688,Breakeven,The Script
3689,Airplanes,B.o.B Featuring Hayley Williams
3690,Bulletproof,La Roux
3691,California Gurls,Katy Perry Featuring Snoop Dogg
3692,Young Forever,Jay-Z + Mr. Hudson
3693,Need You Now,Lady Antebellum
3694,Billionaire,Travie McCoy Featuring Bruno Mars
3695,Rock That Body,The Black Eyed Peas
3696,Telephone,Lady Gaga Featuring Beyonce
3697,Carry Out,Timbaland Featuring Justin Timberlake
3698,Eenie Meenie,Sean Kingston & Justin Bieber
3699,Naturally,Selena Gomez & The Scene
3700,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
3701,Impossible,Shontelle
3702,Haven't Met You Yet,Michael Buble
3703,This Afternoon,Nickelback
3704,If We Ever Meet Again,Timbaland Featuring Katy Perry
3705,Somebody To Love,Justin Bieber Featuring Usher
3706,Cooler Than Me,Mike Posner
3707,Can't Be Tamed,Miley Cyrus
3708,Halfway Gone,Lifehouse
3709,Winner,Jamie Foxx Featuring Justin Timberlake & T .I.
3710,BedRock,Young Money Featuring Lloyd
3711,Say Aah,Trey Songz Featuring Fabolous
3712,Heart Heart Heartbreak,Boys Like Girls
3713,We'll Be A Dream,WE the Kings Featuring Demi Lovato
3714,Not Afraid,Eminem
3715,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
3716,My First Kiss,3OH!3 Featuring Ke$ha
3717,The Only Exception,Paramore
3718,Not Myself Tonight,Christina Aguilera
3719,Solo,Iyaz
3720,California Gurls,Katy Perry Featuring Snoop Dogg
3721,Airplanes,B.o.B Featuring Hayley Williams
3722,Your Love Is My Drug,Ke$ha
3723,OMG,Usher Featuring will.i.am
3724,Alejandro,Lady Gaga
3725,Break Your Heart,Taio Cruz Featuring Ludacris
3726,Bulletproof,La Roux
3727,Billionaire,Travie McCoy Featuring Bruno Mars
3728,Cooler Than Me,Mike Posner
3729,Nothin' On You,B.o.B Featuring Bruno Mars
3730,"Hey, Soul Sister",Train
3731,Rock That Body,The Black Eyed Peas
3732,Impossible,Shontelle
3733,In My Head,Jason Derulo
3734,Breakeven,The Script
3735,Rude Boy,Rihanna
3736,Can't Be Tamed,Miley Cyrus
3737,Young Forever,Jay-Z + Mr. Hudson
3738,Ridin' Solo,Jason Derulo
3739,My First Kiss,3OH!3 Featuring Ke$ha
3740,Haven't Met You Yet,Michael Buble
3741,Somebody To Love,Justin Bieber Featuring Usher
3742,Find Your Love,Drake
3743,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne"
3744,I Like It,Enrique Iglesias Featuring Pitbull
3745,Not Afraid,Eminem
3746,This Afternoon,Nickelback
3747,We'll Be A Dream,WE the Kings Featuring Demi Lovato
3748,If We Ever Meet Again,Timbaland Featuring Katy Perry
3749,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
3750,The Only Exception,Paramore
3751,Dynamite,Taio Cruz
3752,Kissin U,Miranda Cosgrove
3753,Beautiful Monster,Ne-Yo
3754,You Look Better When I'm Drunk,The White Tie Affair
3755,Heart Heart Heartbreak,Boys Like Girls
3756,Say Aah,Trey Songz Featuring Fabolous
3757,Halfway Gone,Lifehouse
3758,The Perfect Mistake,Cartel
3759,Eenie Meenie,Sean Kingston & Justin Bieber
3760,California Gurls,Katy Perry Featuring Snoop Dogg
3761,Airplanes,B.o.B Featuring Hayley Williams
3762,Billionaire,Travie McCoy Featuring Bruno Mars
3763,Cooler Than Me,Mike Posner
3764,Love The Way You Lie,Eminem Featuring Rihanna
3765,OMG,Usher Featuring will.i.am
3766,Ridin' Solo,Jason Derulo
3767,Bulletproof,La Roux
3768,Dynamite,Taio Cruz
3769,Impossible,Shontelle
3770,Find Your Love,Drake
3771,Your Love Is My Drug,Ke$ha
3772,I Like It,Enrique Iglesias Featuring Pitbull
3773,Break Your Heart,Taio Cruz Featuring Ludacris
3774,My First Kiss,3OH!3 Featuring Ke$ha
3775,Alejandro,Lady Gaga
3776,The Only Exception,Paramore
3777,DJ Got Us Fallin' In Love,Usher Featuring Pitbull
3778,"Hey, Soul Sister",Train
3779,Misery,Maroon 5
3780,Not Afraid,Eminem
3781,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
3782,We'll Be A Dream,WE the Kings Featuring Demi Lovato
3783,Kissin U,Miranda Cosgrove
3784,Magic,B.o.B Featuring Rivers Cuomo
3785,Beautiful Monster,Ne-Yo
3786,Somebody To Love,Justin Bieber Featuring Usher
3787,Your Love,Nicki Minaj
3788,If I Had You,Adam Lambert
3789,Haven't Met You Yet,Michael Buble
3790,The Man Who Can't Be Moved,The Script
3791,Secrets,OneRepublic
3792,Take It Off,Ke$ha
3793,Club Can't Handle Me,Flo Rida Featuring David Guetta
3794,This Afternoon,Nickelback
3795,La La La,Auburn Featuring Iyaz
3796,Half Of My Heart,John Mayer
3797,Rock That Body,The Black Eyed Peas
3798,Young Forever,Jay-Z + Mr. Hudson
3799,If It's Love,Train
3800,Dynamite,Taio Cruz
3801,Love The Way You Lie,Eminem Featuring Rihanna
3802,Cooler Than Me,Mike Posner
3803,I Like It,Enrique Iglesias Featuring Pitbull
3804,California Gurls,Katy Perry Featuring Snoop Dogg
3805,Airplanes,B.o.B Featuring Hayley Williams
3806,Ridin' Solo,Jason Derulo
3807,DJ Got Us Fallin' In Love,Usher Featuring Pitbull
3808,Teenage Dream,Katy Perry
3809,Billionaire,Travie McCoy Featuring Bruno Mars
3810,Misery,Maroon 5
3811,The Only Exception,Paramore
3812,Take It Off,Ke$ha
3813,Find Your Love,Drake
3814,Just The Way You Are,Bruno Mars
3815,Not Afraid,Eminem
3816,Magic,B.o.B Featuring Rivers Cuomo
3817,OMG,Usher Featuring will.i.am
3818,Kissin U,Miranda Cosgrove
3819,If I Had You,Adam Lambert
3820,Secrets,OneRepublic
3821,Impossible,Shontelle
3822,Your Love,Nicki Minaj
3823,Club Can't Handle Me,Flo Rida Featuring David Guetta
3824,Mine,Taylor Swift
3825,Half Of My Heart,John Mayer
3826,La La La,Auburn Featuring Iyaz
3827,The Man Who Can't Be Moved,The Script
3828,If It's Love,Train
3829,Animal,Neon Trees
3830,Just A Dream,Nelly
3831,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
3832,Bleed,Hot Chelle Rae
3833,2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj
3834,My First Kiss,3OH!3 Featuring Ke$ha
3835,Round & Round,Selena Gomez & The Scene
3836,Love Like Woe,The Ready Set
3837,Haven't Met You Yet,Michael Buble
3838,We'll Be A Dream,WE the Kings Featuring Demi Lovato
3839,This Afternoon,Nickelback
3840,Teenage Dream,Katy Perry
3841,I Like It,Enrique Iglesias Featuring Pitbull
3842,Dynamite,Taio Cruz
3843,Love The Way You Lie,Eminem Featuring Rihanna
3844,Just The Way You Are,Bruno Mars
3845,DJ Got Us Fallin' In Love,Usher Featuring Pitbull
3846,Take It Off,Ke$ha
3847,Misery,Maroon 5
3848,Cooler Than Me,Mike Posner
3849,Club Can't Handle Me,Flo Rida Featuring David Guetta
3850,Just A Dream,Nelly
3851,Airplanes,B.o.B Featuring Hayley Williams
3852,Mine,Taylor Swift
3853,Magic,B.o.B Featuring Rivers Cuomo
3854,Secrets,OneRepublic
3855,If I Had You,Adam Lambert
3856,Ridin' Solo,Jason Derulo
3857,California Gurls,Katy Perry Featuring Snoop Dogg
3858,Only Girl (In The World),Rihanna
3859,Animal,Neon Trees
3860,Like A G6,Far*East Movement Featuring Cataracs & Dev
3861,La La La,Auburn Featuring Iyaz
3862,Not Afraid,Eminem
3863,2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj
3864,If It's Love,Train
3865,U Smile,Justin Bieber
3866,Half Of My Heart,John Mayer
3867,Find Your Love,Drake
3868,F**k You! (Forget You),Cee Lo Green
3869,The Only Exception,Paramore
3870,Love Like Woe,The Ready Set
3871,Bleed,Hot Chelle Rae
3872,September,Daughtry
3873,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj
3874,The Man Who Can't Be Moved,The Script
3875,Round & Round,Selena Gomez & The Scene
3876,I Like That,Richard Vission & Static Revenger Starring Luciana
3877,So Obvious,Runner Runner
3878,Hot Tottie,Usher Featuring Jay-Z
3879,King Of Anything,Sara Bareilles
3880,Just The Way You Are,Bruno Mars
3881,DJ Got Us Fallin' In Love,Usher Featuring Pitbull
3882,Just A Dream,Nelly
3883,Teenage Dream,Katy Perry
3884,Like A G6,Far*East Movement Featuring Cataracs & Dev
3885,Only Girl (In The World),Rihanna
3886,Dynamite,Taio Cruz
3887,Club Can't Handle Me,Flo Rida Featuring David Guetta
3888,I Like It,Enrique Iglesias Featuring Pitbull
3889,Animal,Neon Trees
3890,Raise Your Glass,P!nk
3891,Love The Way You Lie,Eminem Featuring Rihanna
3892,Mine,Taylor Swift
3893,Take It Off,Ke$ha
3894,Please Don't Go,Mike Posner
3895,Secrets,OneRepublic
3896,Cooler Than Me,Mike Posner
3897,Love Like Woe,The Ready Set
3898,If It's Love,Train
3899,Airplanes,B.o.B Featuring Hayley Williams
3900,Bottoms Up,Trey Songz Featuring Nicki Minaj
3901,Check It Out,will.i.am & Nicki Minaj
3902,F**k You! (Forget You),Cee Lo Green
3903,September,Daughtry
3904,Shake,Jesse McCartney
3905,Misery,Maroon 5
3906,Hot Tottie,Usher Featuring Jay-Z
3907,King Of Anything,Sara Bareilles
3908,Firework,Katy Perry
3909,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj
3910,2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj
3911,Magic,B.o.B Featuring Rivers Cuomo
3912,Angel,Akon
3913,What If,Jason Derulo
3914,Memories,David Guetta Featuring Kid Cudi
3915,We R Who We R,Ke$ha
3916,If I Had You,Adam Lambert
3917,Need You,Travie McCoy
3918,Double Vision,3OH!3
3919,Dirty Picture,Taio Cruz Featuring Ke$ha
3920,Only Girl (In The World),Rihanna
3921,Just A Dream,Nelly
3922,Just The Way You Are,Bruno Mars
3923,Like A G6,Far*East Movement Featuring Cataracs & Dev
3924,Raise Your Glass,P!nk
3925,DJ Got Us Fallin' In Love,Usher Featuring Pitbull
3926,Animal,Neon Trees
3927,We R Who We R,Ke$ha
3928,Firework,Katy Perry
3929,Teenage Dream,Katy Perry
3930,Club Can't Handle Me,Flo Rida Featuring David Guetta
3931,Please Don't Go,Mike Posner
3932,Dynamite,Taio Cruz
3933,Bottoms Up,Trey Songz Featuring Nicki Minaj
3934,Love Like Woe,The Ready Set
3935,What's My Name?,Rihanna Featuring Drake
3936,Grenade,Bruno Mars
3937,Shake,Jesse McCartney
3938,The Time (Dirty Bit),The Black Eyed Peas
3939,September,Daughtry
3940,King Of Anything,Sara Bareilles
3941,Take It Off,Ke$ha
3942,Stereo Love,Edward Maya & Vika Jigulina
3943,Memories,David Guetta Featuring Kid Cudi
3944,Mine,Taylor Swift
3945,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj
3946,What If,Jason Derulo
3947,Maybe,Sick Puppies
3948,Yeah 3X,Chris Brown
3949,Whip My Hair,WILLOW
3950,No Love,Eminem Featuring Lil Wayne
3951,If It's Love,Train
3952,Like It's Her Birthday,Good Charlotte
3953,Angel,Akon
3954,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E
3955,Hey Ba,(Drop It To The Floor)'
